"","trial_type","estimate","std.error","df","conf.low","conf.high","statistic","p.value"
"1","Neg",0.604238572068065,0.0730905128180527,23.6591437695712,0.453272075362965,0.755205068773164,8.26699045842271,1.95947739320094e-08
"2","Sham",0.670564275946157,0.0730905128180525,23.6591437695713,0.519597779241057,0.821530772651256,9.17443660048497,2.93026190663579e-09
"3","Pos",0.678751378530839,0.0730905128180525,23.6591437695712,0.52778488182574,0.829717875235938,9.28644980533227,2.33496038799849e-09
