"","term","contrast","null.value","estimate","std.error","df","statistic","adj.p.value"
"1","trial_type","Neg - Sham",0,-0.0663257038780922,0.0414224680374579,37.9999999999998,-1.60120116015575,0.257520417162144
"2","trial_type","Neg - Pos",0,-0.0745128064627745,0.0414224680374579,37.9999999999998,-1.7988499959827,0.183623241088837
"3","trial_type","Sham - Pos",0,-0.00818710258468232,0.0414224680374579,38,-0.197648835826943,0.97870634718429
